"","conglome","vivienda","hogar","district","male","age","ccdd","ccpp","ccdi","hid","hhmem","lhhmem","kids","k_hhmem","infants","children","adults","ces","depprov","hconsump","hconsumplm","hhequiv","lhhequiv","lhhconsplm","CAST","QUE","AYM","near_x","near_y","cusco","pothuan_mita","border","d_bnd","bfe4_1","bfe4_2","bfe4_3","elv_sh","slope","near_dist","dpot","lat","lon","dbnd_sh","dbnd_sh2","dbnd_sh3","dbnd_sh4","x","y"
"666"," 427"," 91","11",51104,"male",22,5,11,4," 427 9111",4,1.3862943649292,2,0.5,2,0,2,2.79999995231628,511,778,869.314270019531,310.469390869141,5.73808526992798,6.76770448684692,0,1,0,688884.3125,8510730,0,1,0,67.4735488891602,0,0,1,3.37987,10.2362,1109182.625,11.0918264389038,13.5341701507568,73.8744430541992,0.674735486507416,0.45526796579361,0.307185471057892,0.207268923521042,1.53787994384766,-0.867835998535156
"667"," 427"," 32","11",51104,"female",60,5,11,4," 427 3211",2,0.6931471824646,0,0,0,0,2,2,511,18,20.1126689910889,10.0563344955444,2.30820274353027,3.00134992599487,0,1,0,688884.3125,8510730,0,1,0,67.4735488891602,0,0,1,3.37987,10.2362,1109182.625,11.0918264389038,13.5341701507568,73.8744430541992,0.674735486507416,0.45526796579361,0.307185471057892,0.207268923521042,1.53787994384766,-0.867835998535156
"668"," 427"," 34","11",51104,"female",71,5,11,4," 427 3411",1,0,0,0,0,0,1,1,511,216,241.352035522461,241.352035522461,5.48625659942627,5.48625659942627,0,1,0,688884.3125,8510730,0,1,0,67.4735488891602,0,0,1,3.37987,10.2362,1109182.625,11.0918264389038,13.5341701507568,73.8744430541992,0.674735486507416,0.45526796579361,0.307185471057892,0.207268923521042,1.53787994384766,-0.867835998535156
"669"," 427"," 35","11",51104,"female",24,5,11,4," 427 3511",4,1.3862943649292,3,0.75,2,1,1,2.29999995231628,511,889,993.342407226562,431.888000488281,6.06816625595093,6.90107536315918,0,1,0,688884.3125,8510730,0,1,0,67.4735488891602,0,0,1,3.37987,10.2362,1109182.625,11.0918264389038,13.5341701507568,73.8744430541992,0.674735486507416,0.45526796579361,0.307185471057892,0.207268923521042,1.53787994384766,-0.867835998535156
"670"," 409"," 13","11",51104,"male",42,5,11,4," 409 1311",5,1.60943794250488,2,0.400000005960464,0,2,3,4,511,4815,5380.13916015625,1345.03479003906,7.20417499542236,8.59046936035156,1,0,0,688884.3125,8510730,0,1,0,67.4735488891602,0,0,1,3.37987,10.2362,1109182.625,11.0918264389038,13.5341701507568,73.8744430541992,0.674735486507416,0.45526796579361,0.307185471057892,0.207268923521042,1.53787994384766,-0.867835998535156
"671"," 427"," 92","11",51104,"male",27,5,11,4," 427 9211",6,1.7917594909668,4,0.666666686534882,2,2,2,3.79999995231628,511,1512,1689.46423339844,444.595855712891,6.09716558456421,7.4321665763855,0,1,0,688884.3125,8510730,0,1,0,67.4735488891602,0,0,1,3.37987,10.2362,1109182.625,11.0918264389038,13.5341701507568,73.8744430541992,0.674735486507416,0.45526796579361,0.307185471057892,0.207268923521042,1.53787994384766,-0.867835998535156
"672"," 427"," 33","11",51104,"male",64,5,11,4," 427 3311",2,0.6931471824646,0,0,0,0,2,2,511,177,197.77458190918,98.8872909545898,4.59398078918457,5.28712797164917,0,1,0,688884.3125,8510730,0,1,0,67.4735488891602,0,0,1,3.37987,10.2362,1109182.625,11.0918264389038,13.5341701507568,73.8744430541992,0.674735486507416,0.45526796579361,0.307185471057892,0.207268923521042,1.53787994384766,-0.867835998535156
"673"," 427"," 36","11",51104,"male",28,5,11,4," 427 3611",6,1.7917594909668,3,0.5,1,2,3,4.40000009536743,511,336,375.436492919922,85.3264770507812,4.44648504257202,5.9280891418457,0,1,0,688884.3125,8510730,0,1,0,67.4735488891602,0,0,1,3.37987,10.2362,1109182.625,11.0918264389038,13.5341701507568,73.8744430541992,0.674735486507416,0.45526796579361,0.307185471057892,0.207268923521042,1.53787994384766,-0.867835998535156
"674"," 409"," 54","11",51104,"male",32,5,11,4," 409 5411",6,1.7917594909668,4,0.666666686534882,1,3,2,3.90000009536743,511,1396,1559.84924316406,399.961334228516,5.99136781692505,7.35234451293945,0,1,0,688884.3125,8510730,0,1,0,67.4735488891602,0,0,1,3.37987,10.2362,1109182.625,11.0918264389038,13.5341701507568,73.8744430541992,0.674735486507416,0.45526796579361,0.307185471057892,0.207268923521042,1.53787994384766,-0.867835998535156
"675"," 409"," 29","11",51104,"female",23,5,11,4," 409 2911",3,1.0986123085022,1,0.333333343267441,1,0,2,2.40000009536743,511,1657,1851.48303222656,771.451232910156,6.64827346801758,7.52374219894409,1,0,0,688884.3125,8510730,0,1,0,67.4735488891602,0,0,1,3.37987,10.2362,1109182.625,11.0918264389038,13.5341701507568,73.8744430541992,0.674735486507416,0.45526796579361,0.307185471057892,0.207268923521042,1.53787994384766,-0.867835998535156
"676"," 409"," 44","11",51104,"male",35,5,11,4," 409 4411",7,1.94591009616852,4,0.571428596973419,2,2,3,4.80000019073486,511,1096,1224.63806152344,255.132919311523,5.54178476333618,7.1104006767273,0,1,0,688884.3125,8510730,0,1,0,67.4735488891602,0,0,1,3.37987,10.2362,1109182.625,11.0918264389038,13.5341701507568,73.8744430541992,0.674735486507416,0.45526796579361,0.307185471057892,0.207268923521042,1.53787994384766,-0.867835998535156
"677"," 427"," 94","11",51104,"female",70,5,11,4," 427 9411",1,0,0,0,0,0,1,1,511,116,129.614990234375,129.614990234375,4.86456823348999,4.86456823348999,0,1,0,688884.3125,8510730,0,1,0,67.4735488891602,0,0,1,3.37987,10.2362,1109182.625,11.0918264389038,13.5341701507568,73.8744430541992,0.674735486507416,0.45526796579361,0.307185471057892,0.207268923521042,1.53787994384766,-0.867835998535156
"678"," 427"," 93","11",51104,"male",69,5,11,4," 427 9311",4,1.3862943649292,2,0.5,1,1,2,2.90000009536743,511,450,502.816741943359,173.385070800781,5.15551519393921,6.22022581100464,0,1,0,688884.3125,8510730,0,1,0,67.4735488891602,0,0,1,3.37987,10.2362,1109182.625,11.0918264389038,13.5341701507568,73.8744430541992,0.674735486507416,0.45526796579361,0.307185471057892,0.207268923521042,1.53787994384766,-0.867835998535156
"679"," 409"," 34","11",51104,"male",42,5,11,4," 409 3411",4,1.3862943649292,1,0.25,0,1,3,3.5,511,1369,1529.68029785156,437.051513671875,6.08005094528198,7.33281421661377,1,0,0,688884.3125,8510730,0,1,0,67.4735488891602,0,0,1,3.37987,10.2362,1109182.625,11.0918264389038,13.5341701507568,73.8744430541992,0.674735486507416,0.45526796579361,0.307185471057892,0.207268923521042,1.53787994384766,-0.867835998535156
"680"," 409"," 49","11",51104,"female",67,5,11,4," 409 4911",6,1.7917594909668,2,0.333333343267441,1,1,4,4.90000009536743,511,1810,2022.44067382812,412.742980957031,6.02282524108887,7.612060546875,0,1,0,688884.3125,8510730,0,1,0,67.4735488891602,0,0,1,3.37987,10.2362,1109182.625,11.0918264389038,13.5341701507568,73.8744430541992,0.674735486507416,0.45526796579361,0.307185471057892,0.207268923521042,1.53787994384766,-0.867835998535156
"681"," 427"," 31","11",51104,"male",67,5,11,4," 427 3111",2,0.6931471824646,0,0,0,0,2,2,511,166,185.483505249023,92.7417526245117,4.52981901168823,5.22296619415283,0,1,0,688884.3125,8510730,0,1,0,67.4735488891602,0,0,1,3.37987,10.2362,1109182.625,11.0918264389038,13.5341701507568,73.8744430541992,0.674735486507416,0.45526796579361,0.307185471057892,0.207268923521042,1.53787994384766,-0.867835998535156
"682"," 572"," 16","11",80202,"male",29,8,2,2," 572 1611",3,1.0986123085022,1,0.333333343267441,0,1,2,2.5,802,1349,1453.47143554688,581.388549804688,6.36541938781738,7.28171014785767,1,0,0,858194,8433533,0,1,0,22.61256980896,0,0,0,3.85641,5.19446,875423.9375,8.75423908233643,14.0586099624634,71.4938888549805,0.226125702261925,0.0511328317224979,0.0115624479949474,0.00261456659063697,-0.842674255371094,-0.343396186828613
"683"," 571"," 10","11",80202,"female",56,8,2,2," 571 1011",2,0.6931471824646,0,0,0,0,2,2,802,578,622.762390136719,311.381195068359,5.74101781845093,6.43416500091553,0,1,0,858194,8433533,0,1,0,22.61256980896,0,0,0,3.85641,5.19446,875423.9375,8.75423908233643,14.0586099624634,71.4938888549805,0.226125702261925,0.0511328317224979,0.0115624479949474,0.00261456659063697,-0.842674255371094,-0.343396186828613
"684"," 572"," 41","11",80202,"female",78,8,2,2," 572 4111",1,0,0,0,0,0,1,1,802,464,499.933837890625,499.933837890625,6.21447563171387,6.21447563171387,0,1,0,858194,8433533,0,1,0,22.61256980896,0,0,0,3.85641,5.19446,875423.9375,8.75423908233643,14.0586099624634,71.4938888549805,0.226125702261925,0.0511328317224979,0.0115624479949474,0.00261456659063697,-0.842674255371094,-0.343396186828613
"685"," 609"," 72","11",80202,"male",33,8,2,2," 609 7211",5,1.60943794250488,3,0.600000023841858,0,3,2,3.5,802,884,985.605346679688,281.601531982422,5.64049291610718,6.89325618743896,0,1,0,858194,8433533,0,1,0,22.61256980896,0,0,0,3.85641,5.19446,875423.9375,8.75423908233643,14.0586099624634,71.4938888549805,0.226125702261925,0.0511328317224979,0.0115624479949474,0.00261456659063697,-0.842674255371094,-0.343396186828613
"686"," 571"," 82","11",80202,"male",39,8,2,2," 571 8211",8,2.0794415473938,5,0.625,3,2,3,5.19999980926514,802,1829,1970.64440917969,378.970092773438,5.93745708465576,7.58611583709717,0,1,0,858194,8433533,0,1,0,22.61256980896,0,0,0,3.85641,5.19446,875423.9375,8.75423908233643,14.0586099624634,71.4938888549805,0.226125702261925,0.0511328317224979,0.0115624479949474,0.00261456659063697,-0.842674255371094,-0.343396186828613
"687"," 609"," 13","11",80202,"male",36,8,2,2," 609 1311",4,1.3862943649292,2,0.5,0,2,2,3,802,1411,1573.177734375,524.392578125,6.26224040985107,7.36085271835327,0,1,0,858194,8433533,0,1,0,22.61256980896,0,0,0,3.85641,5.19446,875423.9375,8.75423908233643,14.0586099624634,71.4938888549805,0.226125702261925,0.0511328317224979,0.0115624479949474,0.00261456659063697,-0.842674255371094,-0.343396186828613
"688"," 609"," 69","11",80202,"female",50,8,2,2," 609 6911",1,0,0,0,0,0,1,1,802,381,424.791442871094,424.791442871094,6.05159854888916,6.05159854888916,0,1,0,858194,8433533,0,1,0,22.61256980896,0,0,0,3.85641,5.19446,875423.9375,8.75423908233643,14.0586099624634,71.4938888549805,0.226125702261925,0.0511328317224979,0.0115624479949474,0.00261456659063697,-0.842674255371094,-0.343396186828613
"689"," 609"," 68","11",80202,"female",42,8,2,2," 609 6811",2,0.6931471824646,0,0,0,0,2,2,802,665,741.433898925781,370.716949462891,5.91543865203857,6.60858583450317,0,1,0,858194,8433533,0,1,0,22.61256980896,0,0,0,3.85641,5.19446,875423.9375,8.75423908233643,14.0586099624634,71.4938888549805,0.226125702261925,0.0511328317224979,0.0115624479949474,0.00261456659063697,-0.842674255371094,-0.343396186828613
"690"," 571"," 68","11",80202,"female",41,8,2,2," 571 6811",6,1.7917594909668,5,0.833333313465118,2,3,1,3.29999995231628,802,824,887.813537597656,269.034423828125,5.59483957290649,6.78876161575317,0,1,0,858194,8433533,0,1,0,22.61256980896,0,0,0,3.85641,5.19446,875423.9375,8.75423908233643,14.0586099624634,71.4938888549805,0.226125702261925,0.0511328317224979,0.0115624479949474,0.00261456659063697,-0.842674255371094,-0.343396186828613
"691"," 609"," 15","11",80202,"female",65,8,2,2," 609 1511",1,0,0,0,0,0,1,1,802,244,272.044921875,272.044921875,5.60596704483032,5.60596704483032,0,1,0,858194,8433533,0,1,0,22.61256980896,0,0,0,3.85641,5.19446,875423.9375,8.75423908233643,14.0586099624634,71.4938888549805,0.226125702261925,0.0511328317224979,0.0115624479949474,0.00261456659063697,-0.842674255371094,-0.343396186828613
"692"," 572"," 56","11",80202,"female",75,8,2,2," 572 5611",1,0,0,0,0,0,1,1,802,258,277.980438232422,277.980438232422,5.62755060195923,5.62755060195923,0,1,0,858194,8433533,0,1,0,22.61256980896,0,0,0,3.85641,5.19446,875423.9375,8.75423908233643,14.0586099624634,71.4938888549805,0.226125702261925,0.0511328317224979,0.0115624479949474,0.00261456659063697,-0.842674255371094,-0.343396186828613
"693"," 609"," 67","11",80202,"female",75,8,2,2," 609 6711",1,0,0,0,0,0,1,1,802,217,241.941589355469,241.941589355469,5.48869609832764,5.48869609832764,0,1,0,858194,8433533,0,1,0,22.61256980896,0,0,0,3.85641,5.19446,875423.9375,8.75423908233643,14.0586099624634,71.4938888549805,0.226125702261925,0.0511328317224979,0.0115624479949474,0.00261456659063697,-0.842674255371094,-0.343396186828613
"694"," 609"," 16","11",80202,"female",60,8,2,2," 609 1611",2,0.6931471824646,1,0.5,0,1,1,1.5,802,339,377.964050292969,251.976028442383,5.52933406829834,5.93479919433594,0,1,0,858194,8433533,0,1,0,22.61256980896,0,0,0,3.85641,5.19446,875423.9375,8.75423908233643,14.0586099624634,71.4938888549805,0.226125702261925,0.0511328317224979,0.0115624479949474,0.00261456659063697,-0.842674255371094,-0.343396186828613
"695"," 609"," 18","11",80202,"male",25,8,2,2," 609 1811",3,1.0986123085022,1,0.333333343267441,1,0,2,2.40000009536743,802,1068,1190.75390625,496.147430419922,6.20687294006348,7.08234214782715,0,1,0,858194,8433533,0,1,0,22.61256980896,0,0,0,3.85641,5.19446,875423.9375,8.75423908233643,14.0586099624634,71.4938888549805,0.226125702261925,0.0511328317224979,0.0115624479949474,0.00261456659063697,-0.842674255371094,-0.343396186828613
"696"," 609"," 71","11",80202,"male",51,8,2,2," 609 7111",4,1.3862943649292,2,0.5,0,2,2,3,802,1290,1438.27026367188,479.423431396484,6.17258405685425,7.27119636535645,0,1,0,858194,8433533,0,1,0,22.61256980896,0,0,0,3.85641,5.19446,875423.9375,8.75423908233643,14.0586099624634,71.4938888549805,0.226125702261925,0.0511328317224979,0.0115624479949474,0.00261456659063697,-0.842674255371094,-0.343396186828613
"697"," 572","  5","11",80202,"male",35,8,2,2," 572  511",3,1.0986123085022,2,0.666666686534882,0,2,1,2,802,943,1016.029296875,508.0146484375,6.23051023483276,6.92365741729736,1,0,0,858194,8433533,0,1,0,22.61256980896,0,0,0,3.85641,5.19446,875423.9375,8.75423908233643,14.0586099624634,71.4938888549805,0.226125702261925,0.0511328317224979,0.0115624479949474,0.00261456659063697,-0.842674255371094,-0.343396186828613
"698"," 571"," 45","11",80202,"male",53,8,2,2," 571 4511",3,1.0986123085022,0,0,0,0,3,3,802,734,790.843627929688,263.614532470703,5.57448816299438,6.67310047149658,0,1,0,858194,8433533,0,1,0,22.61256980896,0,0,0,3.85641,5.19446,875423.9375,8.75423908233643,14.0586099624634,71.4938888549805,0.226125702261925,0.0511328317224979,0.0115624479949474,0.00261456659063697,-0.842674255371094,-0.343396186828613
"699"," 609"," 17","11",80202,"male",26,8,2,2," 609 1711",4,1.3862943649292,2,0.5,1,1,2,2.90000009536743,802,871,971.111145019531,334.865905761719,5.81373023986816,6.87844085693359,0,1,0,858194,8433533,0,1,0,22.61256980896,0,0,0,3.85641,5.19446,875423.9375,8.75423908233643,14.0586099624634,71.4938888549805,0.226125702261925,0.0511328317224979,0.0115624479949474,0.00261456659063697,-0.842674255371094,-0.343396186828613
"700"," 572"," 75","11",80202,"male",65,8,2,2," 572 7511",1,0,0,0,0,0,1,1,802,258,277.980438232422,277.980438232422,5.62755060195923,5.62755060195923,0,1,0,858194,8433533,0,1,0,22.61256980896,0,0,0,3.85641,5.19446,875423.9375,8.75423908233643,14.0586099624634,71.4938888549805,0.226125702261925,0.0511328317224979,0.0115624479949474,0.00261456659063697,-0.842674255371094,-0.343396186828613
"701"," 609"," 14","11",80202,"male",36,8,2,2," 609 1411",6,1.7917594909668,4,0.666666686534882,2,2,2,3.79999995231628,802,888,990.065063476562,260.543426513672,5.56276941299438,6.89777088165283,0,1,0,858194,8433533,0,1,0,22.61256980896,0,0,0,3.85641,5.19446,875423.9375,8.75423908233643,14.0586099624634,71.4938888549805,0.226125702261925,0.0511328317224979,0.0115624479949474,0.00261456659063697,-0.842674255371094,-0.343396186828613
"702"," 572"," 31","11",80202,"male",61,8,2,2," 572 3111",3,1.0986123085022,0,0,0,0,3,3,802,1287,1386.669921875,462.223297119141,6.13604831695557,7.23466062545776,0,1,0,858194,8433533,0,1,0,22.61256980896,0,0,0,3.85641,5.19446,875423.9375,8.75423908233643,14.0586099624634,71.4938888549805,0.226125702261925,0.0511328317224979,0.0115624479949474,0.00261456659063697,-0.842674255371094,-0.343396186828613
"703"," 571"," 29","11",80202,"male",31,8,2,2," 571 2911",2,0.6931471824646,0,0,0,0,2,2,802,601,647.543579101562,323.771789550781,5.78003883361816,6.47318601608276,0,1,0,858194,8433533,0,1,0,22.61256980896,0,0,0,3.85641,5.19446,875423.9375,8.75423908233643,14.0586099624634,71.4938888549805,0.226125702261925,0.0511328317224979,0.0115624479949474,0.00261456659063697,-0.842674255371094,-0.343396186828613
"704"," 609"," 70","11",80202,"male",25,8,2,2," 609 7011",4,1.3862943649292,2,0.5,1,1,2,2.90000009536743,802,724,807.215209960938,278.350067138672,5.62887954711914,6.69359016418457,0,1,0,858194,8433533,0,1,0,22.61256980896,0,0,0,3.85641,5.19446,875423.9375,8.75423908233643,14.0586099624634,71.4938888549805,0.226125702261925,0.0511328317224979,0.0115624479949474,0.00261456659063697,-0.842674255371094,-0.343396186828613
"705"," 574"," 74","11",80301,"male",63,8,3,1," 574 7411",8,2.0794415473938,2,0.25,2,0,6,6.80000019073486,803,3711,3998.39331054688,587.9990234375,6.37672519683838,8.29364776611328,0,1,0,798007.875,8485167,0,0,0,26.6574001312256,0,0,1,3.63963,4.9842,971129.25,9.7112922668457,13.4630603790283,72.1552810668945,0.266573995351791,0.0710616931319237,0.0189431998878717,0.00504976464435458,-0.181282043457031,-0.938945770263672
"706"," 574"," 61","11",80301,"male",42,8,3,1," 574 6111",9,2.19722461700439,4,0.444444447755814,0,4,5,7,803,4127,4446.60986328125,635.22998046875,6.45398712158203,8.39989757537842,1,0,0,798007.875,8485167,0,0,0,26.6574001312256,0,0,1,3.63963,4.9842,971129.25,9.7112922668457,13.4630603790283,72.1552810668945,0.266573995351791,0.0710616931319237,0.0189431998878717,0.00504976464435458,-0.181282043457031,-0.938945770263672
"707"," 573"," 80","11",80301,"male",52,8,3,1," 573 8011",3,1.0986123085022,0,0,0,0,3,3,803,2051,2209.8369140625,736.6123046875,6.60206174850464,7.70067405700684,1,0,0,798007.875,8485167,0,0,0,26.6574001312256,0,0,1,3.63963,4.9842,971129.25,9.7112922668457,13.4630603790283,72.1552810668945,0.266573995351791,0.0710616931319237,0.0189431998878717,0.00504976464435458,-0.181282043457031,-0.938945770263672
"708"," 574"," 43","11",80301,"male",52,8,3,1," 574 4311",8,2.0794415473938,3,0.375,1,2,5,6.40000009536743,803,2994,3225.8662109375,504.041595458984,6.22265863418579,8.07895660400391,1,0,0,798007.875,8485167,0,0,0,26.6574001312256,0,0,1,3.63963,4.9842,971129.25,9.7112922668457,13.4630603790283,72.1552810668945,0.266573995351791,0.0710616931319237,0.0189431998878717,0.00504976464435458,-0.181282043457031,-0.938945770263672
"709"," 574"," 10","11",80301,"female",65,8,3,1," 574 1011",3,1.0986123085022,2,0.666666686534882,0,2,1,2,803,806,868.419555664062,434.209777832031,6.07352781295776,6.76667499542236,0,1,0,798007.875,8485167,0,0,0,26.6574001312256,0,0,1,3.63963,4.9842,971129.25,9.7112922668457,13.4630603790283,72.1552810668945,0.266573995351791,0.0710616931319237,0.0189431998878717,0.00504976464435458,-0.181282043457031,-0.938945770263672
"710"," 573"," 17","11",80301,"female",59,8,3,1," 573 1711",4,1.3862943649292,1,0.25,0,1,3,3.5,803,1411,1520.27294921875,434.363708496094,6.07388210296631,7.3266453742981,0,1,0,798007.875,8485167,0,0,0,26.6574001312256,0,0,1,3.63963,4.9842,971129.25,9.7112922668457,13.4630603790283,72.1552810668945,0.266573995351791,0.0710616931319237,0.0189431998878717,0.00504976464435458,-0.181282043457031,-0.938945770263672
"711"," 573","100","11",80301,"male",33,8,3,1," 57310011",5,1.60943794250488,3,0.600000023841858,1,2,2,3.40000009536743,803,2776,2990.9833984375,879.700988769531,6.7795820236206,8.00335788726807,1,0,0,798007.875,8485167,0,0,0,26.6574001312256,0,0,1,3.63963,4.9842,971129.25,9.7112922668457,13.4630603790283,72.1552810668945,0.266573995351791,0.0710616931319237,0.0189431998878717,0.00504976464435458,-0.181282043457031,-0.938945770263672
"712"," 610"," 11","11",80302,"male",37,8,3,2," 610 1111",6,1.7917594909668,2,0.333333343267441,0,2,4,5,803,1265,1410.39672851562,282.079345703125,5.64218854904175,7.25162649154663,0,1,0,781320.125,8490343,0,0,0,23.8575096130371,0,0,1,3.85999,7.62732,984094,9.84093952178955,13.4499998092651,72.3000030517578,0.238575100898743,0.0569180771708488,0.013579236343503,0.0032396677415818,-0.03656005859375,-0.952006340026855
"713"," 610"," 56","11",80302,"male",37,8,3,2," 610 5611",5,1.60943794250488,2,0.400000005960464,0,2,3,4,803,2065,2302.34741210938,575.586853027344,6.3553900718689,7.7416844367981,0,1,0,781320.125,8490343,0,0,0,23.8575096130371,0,0,1,3.85999,7.62732,984094,9.84093952178955,13.4499998092651,72.3000030517578,0.238575100898743,0.0569180771708488,0.013579236343503,0.0032396677415818,-0.03656005859375,-0.952006340026855
"714"," 610","  7","11",80302,"male",40,8,3,2," 610  711",2,0.6931471824646,0,0,0,0,2,2,803,457,509.526733398438,254.763366699219,5.54033517837524,6.23348236083984,0,1,0,781320.125,8490343,0,0,0,23.8575096130371,0,0,1,3.85999,7.62732,984094,9.84093952178955,13.4499998092651,72.3000030517578,0.238575100898743,0.0569180771708488,0.013579236343503,0.0032396677415818,-0.03656005859375,-0.952006340026855
"715"," 610"," 58","11",80302,"female",65,8,3,2," 610 5811",2,0.6931471824646,1,0.5,0,1,1,1.5,803,561,625.480285644531,416.986846923828,6.0330548286438,6.4385199546814,0,1,0,781320.125,8490343,0,0,0,23.8575096130371,0,0,1,3.85999,7.62732,984094,9.84093952178955,13.4499998092651,72.3000030517578,0.238575100898743,0.0569180771708488,0.013579236343503,0.0032396677415818,-0.03656005859375,-0.952006340026855
"716"," 610"," 59","11",80302,"male",25,8,3,2," 610 5911",3,1.0986123085022,1,0.333333343267441,1,0,2,2.40000009536743,803,1049,1169.57019042969,487.320892333984,6.18892288208008,7.06439161300659,0,1,0,781320.125,8490343,0,0,0,23.8575096130371,0,0,1,3.85999,7.62732,984094,9.84093952178955,13.4499998092651,72.3000030517578,0.238575100898743,0.0569180771708488,0.013579236343503,0.0032396677415818,-0.03656005859375,-0.952006340026855
"717"," 610"," 57","11",80302,"male",38,8,3,2," 610 5711",6,1.7917594909668,3,0.5,1,2,3,4.40000009536743,803,1131,1260.9951171875,286.589782714844,5.65805196762085,7.13965654373169,0,1,0,781320.125,8490343,0,0,0,23.8575096130371,0,0,1,3.85999,7.62732,984094,9.84093952178955,13.4499998092651,72.3000030517578,0.238575100898743,0.0569180771708488,0.013579236343503,0.0032396677415818,-0.03656005859375,-0.952006340026855
"718"," 610"," 12","11",80302,"female",75,8,3,2," 610 1211",2,0.6931471824646,0,0,0,0,2,2,803,806,898.64013671875,449.320068359375,6.1077356338501,6.8008828163147,0,1,0,781320.125,8490343,0,0,0,23.8575096130371,0,0,1,3.85999,7.62732,984094,9.84093952178955,13.4499998092651,72.3000030517578,0.238575100898743,0.0569180771708488,0.013579236343503,0.0032396677415818,-0.03656005859375,-0.952006340026855
"719"," 610","  8","11",80302,"male",55,8,3,2," 610  811",5,1.60943794250488,1,0.200000002980232,0,1,4,4.5,803,1220,1360.224609375,302.272125244141,5.71132755279541,7.2154049873352,0,1,0,781320.125,8490343,0,0,0,23.8575096130371,0,0,1,3.85999,7.62732,984094,9.84093952178955,13.4499998092651,72.3000030517578,0.238575100898743,0.0569180771708488,0.013579236343503,0.0032396677415818,-0.03656005859375,-0.952006340026855
"720"," 610","  9","11",80302,"male",23,8,3,2," 610  911",3,1.0986123085022,1,0.333333343267441,1,0,2,2.40000009536743,803,1595,1778.32641601562,740.969299316406,6.6079592704773,7.48342800140381,0,1,0,781320.125,8490343,0,0,0,23.8575096130371,0,0,1,3.85999,7.62732,984094,9.84093952178955,13.4499998092651,72.3000030517578,0.238575100898743,0.0569180771708488,0.013579236343503,0.0032396677415818,-0.03656005859375,-0.952006340026855
"721"," 610"," 10","11",80302,"female",47,8,3,2," 610 1011",6,1.7917594909668,5,0.833333313465118,1,4,1,3.40000009536743,803,1695,1889.82019042969,555.829467773438,6.32046175003052,7.54423713684082,0,1,0,781320.125,8490343,0,0,0,23.8575096130371,0,0,1,3.85999,7.62732,984094,9.84093952178955,13.4499998092651,72.3000030517578,0.238575100898743,0.0569180771708488,0.013579236343503,0.0032396677415818,-0.03656005859375,-0.952006340026855
"722"," 610"," 55","11",80302,"male",35,8,3,2," 610 5511",5,1.60943794250488,3,0.600000023841858,0,3,2,3.5,803,2867,3196.52783203125,913.293640136719,6.8170576095581,8.06982040405273,1,0,0,781320.125,8490343,0,0,0,23.8575096130371,0,0,1,3.85999,7.62732,984094,9.84093952178955,13.4499998092651,72.3000030517578,0.238575100898743,0.0569180771708488,0.013579236343503,0.0032396677415818,-0.03656005859375,-0.952006340026855
"723"," 610"," 60","11",80302,"female",63,8,3,2," 610 6011",3,1.0986123085022,1,0.333333343267441,0,1,2,2.5,803,750,836.20361328125,334.4814453125,5.81258153915405,6.72887229919434,0,1,0,781320.125,8490343,0,0,0,23.8575096130371,0,0,1,3.85999,7.62732,984094,9.84093952178955,13.4499998092651,72.3000030517578,0.238575100898743,0.0569180771708488,0.013579236343503,0.0032396677415818,-0.03656005859375,-0.952006340026855
"724"," 611"," 37","11",80307,"male",62,8,3,7," 611 3711",1,0,0,0,0,0,1,1,803,518,577.537963867188,577.537963867188,6.35877418518066,6.35877418518066,0,1,0,779028.875,8489521,0,0,0,19.1203689575195,0,0,1,3.31783,14.3412,1000610.875,10.0061092376709,13.5166702270508,72.533332824707,0.191203683614731,0.036558847874403,0.00699018640443683,0.00133654940873384,0.196769714355469,-0.885335922241211
"725"," 576"," 11","11",80307,"male",57,8,3,7," 576 1111",3,1.0986123085022,1,0.333333343267441,1,0,2,2.40000009536743,803,3819,4114.75732421875,1714.48217773438,7.44686651229858,8.3223352432251,0,1,0,779028.875,8489521,0,0,0,19.1203689575195,0,0,1,3.31783,14.3412,1000610.875,10.0061092376709,13.5166702270508,72.533332824707,0.191203683614731,0.036558847874403,0.00699018640443683,0.00133654940873384,0.196769714355469,-0.885335922241211
"726"," 611","  8","11",80307,"male",49,8,3,7," 611  811",1,0,0,0,0,0,1,1,803,586,653.353759765625,653.353759765625,6.48211860656738,6.48211860656738,0,1,0,779028.875,8489521,0,0,0,19.1203689575195,0,0,1,3.31783,14.3412,1000610.875,10.0061092376709,13.5166702270508,72.533332824707,0.191203683614731,0.036558847874403,0.00699018640443683,0.00133654940873384,0.196769714355469,-0.885335922241211
"727"," 576"," 24","11",80307,"male",68,8,3,7," 576 2411",6,1.7917594909668,1,0.16666667163372,0,1,5,5.5,803,1929,2078.388671875,377.888854980469,5.93460035324097,7.63934803009033,0,1,0,779028.875,8489521,0,0,0,19.1203689575195,0,0,1,3.31783,14.3412,1000610.875,10.0061092376709,13.5166702270508,72.533332824707,0.191203683614731,0.036558847874403,0.00699018640443683,0.00133654940873384,0.196769714355469,-0.885335922241211
